patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
5888_6144_6912_7168,MSAVI,65535,45331,7019.0,52350.0,13185.0,bad,0.6917067215991455,0.10710307469291218,0.20119020370794233
5888_6144_7168_7424,MSAVI,65535,46475,3162.0,49637.0,15898.0,bad,0.7091630426489662,0.04824902723735409,0.2425879301136797
5888_6144_7424_7680,MSAVI,65535,46919,5367.0,52286.0,13249.0,bad,0.7159380483710994,0.0818951705195697,0.2021667811093309
5888_6144_7680_7936,MSAVI,65535,43988,11882.0,55870.0,9665.0,bad,0.6712138551918821,0.18130769817654688,0.14747844663157092
5888_6144_7936_8192,MSAVI,65535,55705,6182.0,61887.0,3648.0,bad,0.8500038147554742,0.09433127336537728,0.05566491187914855
5888_6144_8192_8448,MSAVI,65535,38641,652.0,39293.0,26242.0,bad,0.5896238651102464,0.009948882276646066,0.4004272526131075
5888_6144_8448_8704,MSAVI,65535,43031,12756.0,55787.0,9748.0,bad,0.6566109712367437,0.19464408331425956,0.14874494544899672
5888_6144_8704_8960,MSAVI,65535,42059,14557.0,56616.0,8919.0,bad,0.6417792019531549,0.2221255817502098,0.13609521629663537
5888_6144_8960_9216,MSAVI,65535,38919,1817.0,40736.0,24799.0,bad,0.593865873197528,0.027725642786297397,0.37840848401617455
5888_6144_9216_9472,MSAVI,65535,40233,108.0,40341.0,25194.0,bad,0.6139162279697872,0.0016479743648432135,0.38443579766536967
5888_6144_9472_9728,MSAVI,65535,35247,636.0,35883.0,29652.0,bad,0.5378347447928588,0.009704737926298924,0.4524605172808423
5888_6144_9728_9984,MSAVI,65534,33713,777.0,34490.0,31044.0,bad,0.5144352549821467,0.011856440931424909,0.47370830408642844
5888_6144_9984_10240,MSAVI,65535,35692,108.0,35800.0,29735.0,bad,0.5446250095368886,0.0016479743648432135,0.4537270160982681
5888_6144_10240_10496,MSAVI,65535,34565,482.0,35047.0,30488.0,bad,0.5274280918593118,0.007354848554207675,0.4652170595864805
5888_6144_10496_10752,MSAVI,65535,36127,362.0,36489.0,29046.0,bad,0.5512626840619517,0.005523765926604105,0.44321355001144425
5888_6144_10752_11008,MSAVI,65533,40022,0.0,40022.0,25511.0,bad,0.6107152121831749,0.0,0.38928478781682513
5888_6144_11008_11264,MSAVI,65535,38674,0.0,38674.0,26861.0,bad,0.5901274128328374,0.0,0.40987258716716257
5888_6144_11264_11520,MSAVI,65535,31237,126.0,31363.0,34172.0,bad,0.47664606698710615,0.0019226367589837492,0.5214312962539102
5888_6144_11520_11776,MSAVI,65535,35482,0.0,35482.0,30053.0,bad,0.5414206149385824,0.0,0.45857938506141754
5888_6144_11776_12032,MSAVI,65535,38216,0.0,38216.0,27319.0,bad,0.5831387808041505,0.0,0.41686121919584956
5888_6144_12032_12288,MSAVI,65535,33434,0.0,33434.0,32101.0,bad,0.5101701380941481,0.0,0.4898298619058518
5888_6144_12288_12544,MSAVI,65535,37028,0.0,37028.0,28507.0,bad,0.5650110627908751,0.0,0.4349889372091249
6144_6400_256_512,MSAVI,65535,35968,219.0,36187.0,29348.0,bad,0.548836499580377,0.003341725795376516,0.4478217746242466
6144_6400_512_768,MSAVI,65535,36675,19404.0,56079.0,9456.0,bad,0.5596246280613413,0.29608606088349737,0.14428931105516135
6144_6400_768_1024,MSAVI,65534,42400,7894.0,50294.0,15240.0,bad,0.6469924008911405,0.12045655690176092,0.2325510422070986
6144_6400_1024_1280,MSAVI,65535,40969,4347.0,45316.0,20219.0,bad,0.6251468680857557,0.06633096818493935,0.30852216372930497
6144_6400_1280_1536,MSAVI,65533,40747,12359.0,53106.0,12427.0,bad,0.6217783406833198,0.18859200708040225,0.1896296522362779
6144_6400_1536_1792,MSAVI,65535,44214,6151.0,50365.0,15170.0,bad,0.6746623941405356,0.09385824368657969,0.23147936217288473
6144_6400_1792_2048,MSAVI,65535,49122,8958.0,58080.0,7455.0,bad,0.7495536736095216,0.13669031815060653,0.11375600823987182
6144_6400_2048_2304,MSAVI,65535,37054,11087.0,48141.0,17394.0,bad,0.5654077973601892,0.16917677576867324,0.26541542687113756
6144_6400_2304_2560,MSAVI,65535,37215,824.0,38039.0,27496.0,bad,0.5678644998855573,0.012573434042877852,0.4195620660715648
6144_6400_2560_2816,MSAVI,65535,35204,2564.0,37768.0,27767.0,bad,0.5371786068513008,0.039124132143129625,0.42369726100556954
6144_6400_2816_3072,MSAVI,65535,37058,12721.0,49779.0,15756.0,bad,0.565468833447776,0.19411001754787519,0.24042114900434883
6144_6400_3072_3328,MSAVI,65535,38265,18402.0,56667.0,8868.0,bad,0.5838864728770886,0.28079652094300755,0.13531700617990386
6144_6400_3328_3584,MSAVI,65535,36913,1395.0,38308.0,27227.0,bad,0.563256275272755,0.02128633554589151,0.4154573891813535
6144_6400_3584_3840,MSAVI,65535,34880,652.0,35532.0,30003.0,bad,0.5322346837567712,0.009948882276646066,0.4578164339665827
6144_6400_3840_4096,MSAVI,65535,35691,565.0,36256.0,29279.0,bad,0.5446097505149919,0.008621347371633479,0.44676890211337456
6144_6400_4096_4352,MSAVI,65535,37313,14891.0,52204.0,13331.0,bad,0.5693598840314336,0.22722209506370641,0.20341802090486
6144_6400_4352_4608,MSAVI,65535,38666,6393.0,45059.0,20476.0,bad,0.5900053406576639,0.09755092698558022,0.31244373235675593
6144_6400_4608_4864,MSAVI,65535,41078,4979.0,46057.0,19478.0,bad,0.6268101014724956,0.07597467002365148,0.2972152285038529
6144_6400_4864_5120,MSAVI,65535,37754,908.0,38662.0,26873.0,bad,0.5760891126878767,0.01385519188220035,0.41005569542992293
6144_6400_5120_5376,MSAVI,65535,38924,867.0,39791.0,25744.0,bad,0.5939421683070115,0.013229571984435798,0.3928282597085527
6144_6400_5888_6144,MSAVI,65535,37167,2984.0,40151.0,25384.0,bad,0.5671320668345159,0.04553292133974212,0.387335011825742
6144_6400_6144_6400,MSAVI,65535,42859,10179.0,53038.0,12497.0,bad,0.653986419470512,0.15532158388647288,0.19069199664301517
6144_6400_6400_6656,MSAVI,65535,37685,390.0,38075.0,27460.0,bad,0.5750362401770046,0.005951018539711604,0.41901274128328375
6144_6400_6912_7168,MSAVI,65535,38144,1699.0,39843.0,25692.0,bad,0.5820401312275884,0.025925078202487222,0.39203479056992446
6144_6400_7168_7424,MSAVI,65535,44584,7389.0,51973.0,13562.0,bad,0.6803082322423133,0.11274891279468986,0.20694285496299686
6144_6400_7424_7680,MSAVI,65533,50355,6842.0,57197.0,8336.0,bad,0.7683914974135169,0.10440541406619566,0.1272030885202875
6144_6400_7680_7936,MSAVI,65535,43929,6890.0,50819.0,14716.0,bad,0.6703135728999771,0.10513466086823835,0.22455176623178455
6144_6400_7936_8192,MSAVI,65535,58583,1052.0,59635.0,5900.0,bad,0.8939192797741665,0.016052491035324634,0.09002822919050889
6144_6400_8192_8448,MSAVI,65535,47716,3573.0,51289.0,14246.0,bad,0.7280994888227664,0.054520485236896316,0.21738002594033723
6144_6400_8448_8704,MSAVI,65535,48396,7553.0,55949.0,9586.0,bad,0.7384756237125201,0.11525139238574808,0.1462729839017319
6144_6400_8704_8960,MSAVI,65535,41504,10958.0,52462.0,13073.0,bad,0.6333104448004883,0.16720836194399938,0.19948119325551233
6144_6400_8960_9216,MSAVI,65534,38281,587.0,38868.0,26666.0,bad,0.5841395306253243,0.008957182531205176,0.40690328684347055
6144_6400_9216_9472,MSAVI,65534,43458,10683.0,54141.0,11393.0,bad,0.663136692403943,0.163014618366039,0.173848689230018
6144_6400_9472_9728,MSAVI,65534,38155,794.0,38949.0,26585.0,bad,0.5822168645283364,0.012115848261970886,0.4056672872096927
6144_6400_9728_9984,MSAVI,65535,34202,414.0,34616.0,30919.0,bad,0.521889066910811,0.006317235065232319,0.47179369802395665
6144_6400_9984_10240,MSAVI,65535,34861,433.0,35294.0,30241.0,bad,0.531944762340734,0.006607156481269551,0.4614480811779965
6144_6400_10240_10496,MSAVI,65535,34280,569.0,34849.0,30686.0,bad,0.5230792706187534,0.008682383459220264,0.4682383459220264
6144_6400_10496_10752,MSAVI,65535,36619,182.0,36801.0,28734.0,bad,0.5587701228351263,0.002777141985198749,0.438452735179675
6144_6400_10752_11008,MSAVI,65535,33832,0.0,33832.0,31703.0,bad,0.5162432288090334,0.0,0.48375677119096666
6144_6400_11008_11264,MSAVI,65535,36232,0.0,36232.0,29303.0,bad,0.5528648813611048,0.0,0.44713511863889527
6144_6400_11264_11520,MSAVI,65534,35798,226.0,36024.0,29510.0,bad,0.5462508011108738,0.0034485915707876827,0.4503006073183386
6144_6400_11520_11776,MSAVI,65535,33599,0.0,33599.0,31936.0,bad,0.512687876707103,0.0,0.4873121232928969
6144_6400_11776_12032,MSAVI,65535,37548,162.0,37710.0,27825.0,bad,0.5729457541771572,0.00247196154726482,0.4245822842755779
6144_6400_12032_12288,MSAVI,65535,29656,0.0,29656.0,35879.0,bad,0.4525215533684291,0.0,0.547478446631571
6144_6400_12288_12544,MSAVI,65535,34867,103.0,34970.0,30565.0,bad,0.5320363164721141,0.0015716792553597315,0.46639200427252614
6400_6656_512_768,MSAVI,65535,37228,70.0,37298.0,28237.0,bad,0.5680628671702144,0.0010681315327687496,0.4308690012970169
6400_6656_768_1024,MSAVI,65535,40215,5485.0,45700.0,19835.0,bad,0.6136415655756466,0.08369573510337987,0.3026626993209735
6400_6656_1024_1280,MSAVI,65534,39083,9660.0,48743.0,16791.0,bad,0.5963774529251992,0.14740440076906644,0.2562181463057344
6400_6656_1280_1536,MSAVI,65535,39622,9512.0,49134.0,16401.0,bad,0.6045929655909056,0.14514381628137638,0.250263218127718
6400_6656_1536_1792,MSAVI,65535,42113,3332.0,45445.0,20090.0,bad,0.6426031891355765,0.05084306095979248,0.30655374990463113
6400_6656_1792_2048,MSAVI,65535,37841,10664.0,48505.0,17030.0,bad,0.5774166475928892,0.16272220950637065,0.2598611429007401
6400_6656_2048_2304,MSAVI,65535,33629,1228.0,34857.0,30678.0,bad,0.5131456473640039,0.018738078889143205,0.46811627374685283
6400_6656_2304_2560,MSAVI,65535,36409,970.0,37379.0,28156.0,bad,0.55556572823682,0.014801251239795529,0.4296330205233844
6400_6656_2560_2816,MSAVI,65535,35683,736.0,36419.0,29116.0,bad,0.5444876783398184,0.011230640115968566,0.444281681544213
6400_6656_2816_3072,MSAVI,65535,38336,14494.0,52830.0,12705.0,bad,0.5849698634317541,0.22116426337071793,0.19386587319752804
6400_6656_3072_3328,MSAVI,65535,40732,7163.0,47895.0,17640.0,bad,0.6215304798962387,0.10930037384603647,0.26916914625772487
6400_6656_3328_3584,MSAVI,65535,37118,12316.0,49434.0,16101.0,bad,0.5663843747615778,0.18793011367971313,0.24568551155870907
6400_6656_3584_3840,MSAVI,65534,36820,1266.0,38086.0,27448.0,bad,0.5618457594531083,0.019318216498306222,0.41883602404858544
6400_6656_3840_4096,MSAVI,65535,35147,294.0,35441.0,30094.0,bad,0.5363088426031891,0.004486152437628748,0.4592050049591821
6400_6656_4096_4352,MSAVI,65535,40342,3490.0,43832.0,21703.0,bad,0.6155794613565271,0.05325398641947051,0.33116655222400243
6400_6656_4352_4608,MSAVI,65535,36655,637.0,37292.0,28243.0,bad,0.5593194476234074,0.00971999694819562,0.43096055542839706
6400_6656_4608_4864,MSAVI,65535,39050,5543.0,44593.0,20942.0,bad,0.5958648050659953,0.08458075837338827,0.31955443656061644
6400_6656_4864_5120,MSAVI,65535,37808,934.0,38742.0,26793.0,bad,0.5769130998702983,0.014251926451514458,0.4088349736781872
6400_6656_5120_5376,MSAVI,65535,39324,890.0,40214.0,25321.0,bad,0.6000457770656901,0.013580529488059816,0.3863736934462501
6400_6656_5376_5632,MSAVI,65535,30414,2564.0,32978.0,32557.0,bad,0.464087891966125,0.039124132143129625,0.4967879758907454
6400_6656_5632_5888,MSAVI,65534,35455,1237.0,36692.0,28842.0,bad,0.5410168767357403,0.018875698110904265,0.4401074251533555
6400_6656_5888_6144,MSAVI,65534,37089,1038.0,38127.0,27407.0,bad,0.56595049897763,0.015839106418042544,0.4182103946043275
6400_6656_6400_6656,MSAVI,65535,35526,549.0,36075.0,29460.0,bad,0.542092011902037,0.008377203021286335,0.4495307850766766
6400_6656_6656_6912,MSAVI,65535,36639,221.0,36860.0,28675.0,bad,0.5590753032730602,0.0033722438391699094,0.4375524528877699
6400_6656_6912_7168,MSAVI,65535,40746,14634.0,55380.0,10155.0,bad,0.6217441062027924,0.22330052643625545,0.15495536736095217
6400_6656_7168_7424,MSAVI,65535,47568,4492.0,52060.0,13475.0,bad,0.7258411535820554,0.06854352635996033,0.20561532005798427
6400_6656_7424_7680,MSAVI,65535,47765,7507.0,55272.0,10263.0,bad,0.7288471808957045,0.11454947737850003,0.15660334172579538
6400_6656_7680_7936,MSAVI,65535,44951,13535.0,58486.0,7049.0,bad,0.6859082932784009,0.20653086137178606,0.10756084534981308
6400_6656_7936_8192,MSAVI,65535,54752,688.0,55440.0,10095.0,bad,0.8354619668879225,0.010498207064927139,0.15403982604715039
6400_6656_8192_8448,MSAVI,65535,50850,2680.0,53530.0,12005.0,bad,0.7759212634470131,0.04089417868314641,0.18318455786984053
6400_6656_8448_8704,MSAVI,65535,48426,7732.0,56158.0,9377.0,bad,0.738933394369421,0.11798275730525673,0.14308384832532234
6400_6656_8704_8960,MSAVI,65535,44263,6153.0,50416.0,15119.0,bad,0.6754100862134738,0.09388876173037308,0.2307011520561532
6400_6656_8960_9216,MSAVI,65535,44303,8810.0,53113.0,12422.0,bad,0.6760204470893416,0.13443198290989547,0.18954757000076294
6400_6656_9216_9472,MSAVI,65534,40460,32.0,40492.0,25042.0,bad,0.6173894466994232,0.0004882961516159551,0.38212225714896086
6400_6656_9472_9728,MSAVI,65535,40476,661.0,41137.0,24398.0,bad,0.6176241702906844,0.010086213473716335,0.3722896162355993
6400_6656_9728_9984,MSAVI,65535,34897,166.0,35063.0,30472.0,bad,0.532494087129015,0.002532997634851606,0.4649729152361334
6400_6656_9984_10240,MSAVI,65535,41434,72.0,41506.0,24029.0,bad,0.6322423132677195,0.0010986495765621424,0.3666590371557183
6400_6656_10240_10496,MSAVI,65534,37408,0.0,37408.0,28126.0,bad,0.5708182012390515,0.0,0.42918179876094853
6400_6656_10496_10752,MSAVI,65535,35938,0.0,35938.0,29597.0,bad,0.548378728923476,0.0,0.451621271076524
6400_6656_10752_11008,MSAVI,65535,32847,0.0,32847.0,32688.0,bad,0.5012130922407874,0.0,0.49878690775921264
6400_6656_11008_11264,MSAVI,65534,35095,291.0,35386.0,30148.0,bad,0.5355235450300607,0.004440443128757592,0.4600360118411817
6400_6656_11264_11520,MSAVI,65534,34363,0.0,34363.0,31171.0,bad,0.5243537705618457,0.0,0.47564622943815427
6400_6656_11520_11776,MSAVI,65534,30092,120.0,30212.0,35322.0,bad,0.45918149357585375,0.0018311105685598315,0.5389873958555864
6400_6656_11776_12032,MSAVI,65535,38838,221.0,39059.0,26476.0,bad,0.5926298924238956,0.0033722438391699094,0.40399786373693447
6400_6656_12032_12288,MSAVI,65535,34623,0.0,34623.0,30912.0,bad,0.5283131151293202,0.0,0.4716868848706798
6400_6656_12288_12544,MSAVI,65535,35337,81.0,35418.0,30117.0,bad,0.5392080567635614,0.00123598077363241,0.4595559624628061
6656_6912_512_768,MSAVI,65535,35308,348.0,35656.0,29879.0,bad,0.5387655451285572,0.005310139620050355,0.4559243152513924
6656_6912_768_1024,MSAVI,65535,37359,10857.0,48216.0,17319.0,bad,0.5700617990386816,0.16566720073243305,0.26427100022888533
6656_6912_1024_1280,MSAVI,65534,38027,19141.0,57168.0,8366.0,bad,0.5802636799218727,0.29207739494003115,0.12765892513809626
6656_6912_1280_1536,MSAVI,65535,38438,7544.0,45982.0,19553.0,bad,0.5865262836652171,0.1151140611886778,0.29835965514610513
6656_6912_1536_1792,MSAVI,65535,41516,6145.0,47661.0,17874.0,bad,0.6334935530632486,0.09376668955519951,0.2727397573815518
6656_6912_1792_2048,MSAVI,65535,40786,6295.0,47081.0,18454.0,bad,0.6223544670786603,0.09605554283970398,0.28158999008163577
6656_6912_2048_2304,MSAVI,65535,37016,631.0,37647.0,27888.0,bad,0.5648279545281147,0.009628442816815443,0.4255436026550698
6656_6912_2304_2560,MSAVI,65534,36851,12313.0,49164.0,16370.0,bad,0.5623187963499863,0.1878872035889767,0.24979400006103702
6656_6912_2560_2816,MSAVI,65535,37412,10799.0,48211.0,17324.0,bad,0.5708705271992065,0.16478217746242466,0.2643472953383688
6656_6912_2816_3072,MSAVI,65535,36989,10432.0,47421.0,18114.0,bad,0.5644159609369039,0.15918211642633706,0.276401922636759
6656_6912_3072_3328,MSAVI,65534,43308,13200.0,56508.0,9026.0,bad,0.6608478041932432,0.20142216254158146,0.13773003326517533
6656_6912_3328_3584,MSAVI,65535,38543,13747.0,52290.0,13245.0,bad,0.5881284809643702,0.20976577401388571,0.2021057450217441
6656_6912_3584_3840,MSAVI,65535,34897,518.0,35415.0,30120.0,bad,0.532494087129015,0.007904173342488746,0.4596017395284962
6656_6912_3840_4096,MSAVI,65535,35486,669.0,36155.0,29380.0,bad,0.5414816510261692,0.010208285648889906,0.4483100633249409
6656_6912_4096_4352,MSAVI,65535,39381,9407.0,48788.0,16747.0,bad,0.6009155413138018,0.14354161898222323,0.25554283970397496
6656_6912_4352_4608,MSAVI,65535,38308,7095.0,45403.0,20132.0,bad,0.5845426108186466,0.10826276035706112,0.3071946288242924
6656_6912_4608_4864,MSAVI,65535,37526,897.0,38423.0,27112.0,bad,0.5726100556954299,0.01368734264133669,0.41370260166323336
6656_6912_4864_5120,MSAVI,65535,37421,663.0,38084.0,27451.0,bad,0.5710078583962768,0.010116731517509728,0.4188754100862135
6656_6912_5120_5376,MSAVI,65535,39042,861.0,39903.0,25632.0,bad,0.5957427328908217,0.01313801785305562,0.3911192492561227
6656_6912_5376_5632,MSAVI,65534,36763,799.0,37562.0,27972.0,bad,0.5609759819330424,0.012192144535660879,0.42683187353129676
6656_6912_5632_5888,MSAVI,65534,40427,574.0,41001.0,24533.0,bad,0.6168858912930693,0.008758812219611195,0.3743552964873196
6656_6912_5888_6144,MSAVI,65535,39723,12433.0,52156.0,13379.0,bad,0.6061341268024719,0.1897154192416266,0.20415045395590142
6656_6912_6144_6400,MSAVI,65535,35611,508.0,36119.0,29416.0,bad,0.5433890287632562,0.0077515831235217825,0.44885938811322196
6656_6912_6400_6656,MSAVI,65535,38003,777.0,38780.0,26755.0,bad,0.5798886091401542,0.01185626001373312,0.40825513084611276
6656_6912_6656_6912,MSAVI,65535,39737,185.0,39922.0,25613.0,bad,0.6063477531090257,0.002822919050888838,0.39082932784008545
6656_6912_6912_7168,MSAVI,65535,37669,3468.0,41137.0,24398.0,bad,0.5747920958266575,0.05291828793774319,0.3722896162355993
6656_6912_7168_7424,MSAVI,65535,50869,4248.0,55117.0,10418.0,bad,0.7762111848630503,0.0648203250171664,0.1589684901197833
6656_6912_7424_7680,MSAVI,65535,49199,6937.0,56136.0,9399.0,bad,0.7507286182955673,0.10585183489738308,0.14341954680704966
6656_6912_7680_7936,MSAVI,65535,58369,4065.0,62434.0,3101.0,bad,0.8906538490882735,0.062027924010070956,0.0473182269016556
6656_6912_7936_8192,MSAVI,65535,50166,2248.0,52414.0,13121.0,bad,0.7654840924696726,0.03430228122377356,0.20021362630655376
6656_6912_8192_8448,MSAVI,65535,48883,964.0,49847.0,15688.0,bad,0.7459067673762112,0.01470969710841535,0.23938353551537347
6656_6912_8448_8704,MSAVI,65535,45243,2501.0,47744.0,17791.0,bad,0.6903639276722362,0.038162813763637754,0.271473258564126
6656_6912_8704_8960,MSAVI,65535,44321,5495.0,49816.0,15719.0,bad,0.6762951094834821,0.08384832532234683,0.23985656519417106
6656_6912_8960_9216,MSAVI,65535,48958,1929.0,50887.0,14648.0,bad,0.7470511940184634,0.029434653238727397,0.2235141527428092
6656_6912_9216_9472,MSAVI,65535,41196,0.0,41196.0,24339.0,bad,0.6286106660563058,0.0,0.3713893339436942
6656_6912_9472_9728,MSAVI,65535,42942,262.0,43204.0,22331.0,bad,0.6552529182879377,0.003997863736934462,0.3407492179751278
6656_6912_9728_9984,MSAVI,65535,42693,307.0,43000.0,22535.0,bad,0.6514534218356604,0.004684519722285801,0.34386205844205386
6656_6912_9984_10240,MSAVI,65535,44268,2143.0,46411.0,19124.0,bad,0.6754863813229572,0.032700083924620434,0.2918135347524224
6656_6912_10240_10496,MSAVI,65535,42986,7213.0,50199.0,15336.0,bad,0.6559243152513924,0.11006332494087129,0.23401235980773633
6656_6912_10496_10752,MSAVI,65535,40797,131.0,40928.0,24607.0,bad,0.6225223163195239,0.001998931868467231,0.37547875181200885
6656_6912_10752_11008,MSAVI,65535,35015,0.0,35015.0,30520.0,bad,0.5342946517128252,0.0,0.4657053482871748
6656_6912_11008_11264,MSAVI,65535,35069,0.0,35069.0,30466.0,bad,0.5351186388952468,0.0,0.4648813611047532
6656_6912_11264_11520,MSAVI,65534,35122,308.0,35430.0,30104.0,bad,0.5359355449079867,0.004699850459303568,0.4593646046327097
6656_6912_11520_11776,MSAVI,65535,29032,0.0,29032.0,36503.0,bad,0.4429999237048905,0.0,0.5570000762951095
6656_6912_11776_12032,MSAVI,65535,32285,0.0,32285.0,33250.0,bad,0.492637521934844,0.0,0.507362478065156
6656_6912_12032_12288,MSAVI,65535,36471,81.0,36552.0,28983.0,bad,0.5565117875944152,0.00123598077363241,0.4422522316319524
6656_6912_12288_12544,MSAVI,65535,33393,0.0,33393.0,32142.0,bad,0.5095445181963836,0.0,0.49045548180361637
6912_7168_256_512,MSAVI,65376,160,3326.0,3486.0,61890.0,bad,0.0024473813020068525,0.05087493881546745,0.9466776798825257
6912_7168_512_768,MSAVI,65535,36815,158.0,36973.0,28562.0,bad,0.5617608911268788,0.0024109254596780347,0.4358281834134432
6912_7168_768_1024,MSAVI,65535,38850,11630.0,50480.0,15055.0,bad,0.592813000686656,0.1774624246585794,0.22972457465476462
6912_7168_1024_1280,MSAVI,65535,39563,6252.0,45815.0,19720.0,bad,0.6036926832990005,0.09539940489814602,0.3009079118028534
6912_7168_1280_1536,MSAVI,65535,40534,11288.0,51822.0,13713.0,bad,0.6185091935606928,0.1722438391699092,0.20924696726939804
6912_7168_1536_1792,MSAVI,65535,41210,6227.0,47437.0,18098.0,bad,0.6288242923628595,0.09501792935072861,0.27615777828641186
6912_7168_1792_2048,MSAVI,65535,39677,4920.0,44597.0,20938.0,bad,0.6054322117952239,0.07507438773174639,0.31949340047302965
6912_7168_2048_2304,MSAVI,65535,38689,1620.0,40309.0,25226.0,bad,0.5903562981612879,0.024719615472648202,0.38492408636606396
6912_7168_2304_2560,MSAVI,65535,39232,7346.0,46578.0,18957.0,bad,0.598641947051194,0.11209277485313192,0.2892652780956741
6912_7168_2560_2816,MSAVI,65535,35576,2125.0,37701.0,27834.0,bad,0.5428549629968719,0.0324254215304799,0.4247196154726482
6912_7168_2816_3072,MSAVI,65535,34998,2403.0,37401.0,28134.0,bad,0.5340352483405814,0.0366674296177615,0.4292973220416571
6912_7168_3072_3328,MSAVI,65535,39070,9151.0,48221.0,17314.0,bad,0.5961699855039292,0.13963530937666896,0.26419470511940185
6912_7168_3328_3584,MSAVI,65534,43234,7889.0,51123.0,14411.0,bad,0.6597186193426313,0.12038026062807093,0.21990112002929776
6912_7168_3584_3840,MSAVI,65535,37949,6073.0,44022.0,21513.0,bad,0.5790646219577326,0.09266803997863737,0.3282673380636301
6912_7168_3840_4096,MSAVI,65535,31557,1939.0,33496.0,32039.0,bad,0.481528953994049,0.02958724345769436,0.48888380254825664
6912_7168_4096_4352,MSAVI,65535,35759,2182.0,37941.0,27594.0,bad,0.5456473640039673,0.03329518577859159,0.42105745021744106
6912_7168_4352_4608,MSAVI,65535,41279,2821.0,44100.0,21435.0,bad,0.6298771648737316,0.043045700770580606,0.3270771343556878
6912_7168_4608_4864,MSAVI,65535,42395,7636.0,50031.0,15504.0,bad,0.6469062333104448,0.11651789120317388,0.23657587548638132
6912_7168_4864_5120,MSAVI,65535,43058,10221.0,53279.0,12256.0,bad,0.6570229648279545,0.15596246280613413,0.18701457236591135
6912_7168_5120_5376,MSAVI,65535,40684,428.0,41112.0,24423.0,bad,0.6207980468451972,0.006530861371786069,0.3726710917830167
6912_7168_5632_5888,MSAVI,65535,39802,11025.0,50827.0,14708.0,bad,0.6073395895323109,0.16823071641107806,0.22442969405661098
6912_7168_5888_6144,MSAVI,65535,39522,264.0,39786.0,25749.0,bad,0.603067063401236,0.004028381780727856,0.39290455481803616
6912_7168_6144_6400,MSAVI,65535,38880,357.0,39237.0,26298.0,bad,0.5932707713435569,0.005447470817120622,0.4012817578393225
6912_7168_6400_6656,MSAVI,65535,45854,4777.0,50631.0,14904.0,bad,0.6996871900511177,0.07289234760051881,0.22742046234836347
6912_7168_6656_6912,MSAVI,65535,41006,327.0,41333.0,24202.0,bad,0.6257114518959335,0.0049897001602197295,0.3692988479438468
6912_7168_6912_7168,MSAVI,65535,44937,7925.0,52862.0,12673.0,bad,0.6856946669718471,0.12092774853131914,0.19337758449683376
6912_7168_7168_7424,MSAVI,65535,50487,7056.0,57543.0,7992.0,bad,0.7703822384985123,0.10766765850308996,0.1219501029983978
6912_7168_7424_7680,MSAVI,65534,49229,3718.0,52947.0,12587.0,bad,0.7511978514969329,0.05673390911587878,0.19206823938718834
6912_7168_7680_7936,MSAVI,65535,58110,2785.0,60895.0,4640.0,bad,0.886701762417029,0.042496375982299536,0.0708018616006714
6912_7168_7936_8192,MSAVI,65535,50081,319.0,50400.0,15135.0,bad,0.7641870756084534,0.004867627985046159,0.23094529640650036
6912_7168_8192_8448,MSAVI,65535,46384,1858.0,48242.0,17293.0,bad,0.7077744716563669,0.02835126268406195,0.2638742656595712
6912_7168_8448_8704,MSAVI,65535,42764,2320.0,45084.0,20451.0,bad,0.6525368123903258,0.0354009308003357,0.3120622568093385
6912_7168_8704_8960,MSAVI,65535,46624,4699.0,51323.0,14212.0,bad,0.711436636911574,0.07170214389257648,0.21686121919584955
6912_7168_8960_9216,MSAVI,65534,47469,4490.0,51959.0,13575.0,bad,0.7243415631580553,0.06851405377361369,0.20714438306833094
6912_7168_9216_9472,MSAVI,65534,44033,4718.0,48751.0,16783.0,bad,0.6719107638782922,0.07199316385387737,0.25609607226783043
6912_7168_9472_9728,MSAVI,65535,40971,7206.0,48177.0,17358.0,bad,0.6251773861295491,0.10995651178759441,0.2648661020828565
6912_7168_9728_9984,MSAVI,65535,44525,4558.0,49083.0,16452.0,bad,0.6794079499504082,0.0695506218051423,0.2510414282444495
6912_7168_9984_10240,MSAVI,65535,42841,46.0,42887.0,22648.0,bad,0.6537117570763714,0.0007019150072480354,0.34558632791638055
6912_7168_10240_10496,MSAVI,65535,45267,6267.0,51534.0,14001.0,bad,0.6907301441977569,0.09562829022659647,0.2136415655756466
6912_7168_10496_10752,MSAVI,65535,38354,0.0,38354.0,27181.0,bad,0.5852445258258946,0.0,0.41475547417410547
6912_7168_10752_11008,MSAVI,65535,34494,0.0,34494.0,31041.0,bad,0.5263447013046464,0.0,0.4736552986953536
6912_7168_11008_11264,MSAVI,65535,34291,0.0,34291.0,31244.0,bad,0.523247119859617,0.0,0.47675288014038303
6912_7168_11264_11520,MSAVI,65534,33363,276.0,33639.0,31895.0,bad,0.5090945158238471,0.0042115543076876125,0.4866939298684652
6912_7168_11520_11776,MSAVI,65535,34624,445.0,35069.0,30466.0,bad,0.5283283741512169,0.006790264744029908,0.4648813611047532
6912_7168_11776_12032,MSAVI,65535,31296,161.0,31457.0,34078.0,bad,0.47754634927901124,0.002456702525368124,0.5199969481956207
