patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
6656_6912_9472_9728,MSAVI,65535,30728,22567.0,53295.0,12240.0,bad,0.46887922484168765,0.34435034714274815,0.1867704280155642
6656_6912_9728_9984,MSAVI,65535,24204,34315.0,58519.0,7016.0,bad,0.3693293659876402,0.5236133363851377,0.10705729762722209
6656_6912_9984_10240,MSAVI,65535,21500,932.0,22432.0,43103.0,bad,0.32806897077897307,0.014221408407721065,0.6577096208133059
6656_6912_10240_10496,MSAVI,65532,19582,5025.0,24607.0,40925.0,bad,0.2988158456937069,0.07668009522065555,0.6245040590856376
6656_6912_10496_10752,MSAVI,65535,10925,6543.0,17468.0,48067.0,bad,0.1667048142214084,0.0998397802700847,0.7334554055085069
6656_6912_10752_11008,MSAVI,65535,12301,5505.0,17806.0,47729.0,bad,0.18770122835126268,0.08400091554131381,0.7282978561074235
6656_6912_11008_11264,MSAVI,65535,19703,4710.0,24413.0,41122.0,bad,0.3006485084306096,0.07186999313344014,0.6274814984359502
6656_6912_11264_11520,MSAVI,65535,19997,2603.0,22600.0,42935.0,bad,0.30513466086823837,0.039719233997100784,0.6551461051346609
6656_6912_11520_11776,MSAVI,65535,25686,27273.0,52959.0,12576.0,bad,0.3919432364385443,0.41615930418860153,0.1918974593728542
6912_7168_256_512,MSAVI,65535,30983,25303.0,56286.0,9249.0,bad,0.4727702754253452,0.3860990310521096,0.1411306935225452
6912_7168_512_768,MSAVI,65535,31219,28210.0,59429.0,6106.0,bad,0.47637140459296556,0.4304570077058061,0.09317158770122835
6912_7168_768_1024,MSAVI,65535,33629,19555.0,53184.0,12351.0,bad,0.5131456473640039,0.2983901731898985,0.1884641794460975
6912_7168_1024_1280,MSAVI,65535,32045,10937.0,42982.0,22553.0,bad,0.4889753566796368,0.16688792248416875,0.3441367208361944
6912_7168_1280_1536,MSAVI,65535,34044,12665.0,46709.0,18826.0,bad,0.519478141451133,0.1932555123216602,0.2872663462272068
6912_7168_1536_1792,MSAVI,65535,31499,18218.0,49717.0,15818.0,bad,0.4806439307240406,0.2779888609140154,0.241367208361944
6912_7168_1792_2048,MSAVI,65535,28598,28335.0,56933.0,8602.0,bad,0.4363775082017243,0.43236438544289313,0.13125810635538263
6912_7168_2048_2304,MSAVI,65534,29261,2768.0,32029.0,33505.0,bad,0.44650105288857694,0.042237617114780114,0.511261329996643
6912_7168_2304_2560,MSAVI,65535,32367,20326.0,52693.0,12842.0,bad,0.4938887617303731,0.3101548790722515,0.19595635919737545
6912_7168_2560_2816,MSAVI,65535,28630,29159.0,57789.0,7746.0,bad,0.43686579690241856,0.44493781948577094,0.11819638361181048
6912_7168_2816_3072,MSAVI,65535,31446,958.0,32404.0,33131.0,bad,0.4798352025635157,0.014618142977035172,0.5055466544594491
6912_7168_3072_3328,MSAVI,65533,31064,27463.0,58527.0,7006.0,bad,0.47402072238414233,0.41907130758549127,0.10690797003036638
6912_7168_3328_3584,MSAVI,65535,30245,28420.0,58665.0,6870.0,bad,0.4615091172655833,0.4336614023041123,0.10482948043030442
6912_7168_3584_3840,MSAVI,65535,33227,23946.0,57173.0,8362.0,bad,0.507011520561532,0.3653925383382925,0.12759594110017547
6912_7168_3840_4096,MSAVI,65535,31683,1332.0,33015.0,32520.0,bad,0.48345159075303273,0.020325017166399634,0.49622339208056765
6912_7168_4096_4352,MSAVI,65532,24994,38378.0,63372.0,2160.0,bad,0.38140145272538606,0.5856375511200634,0.03296099615455045
6912_7168_4352_4608,MSAVI,65535,38119,22375.0,60494.0,5041.0,bad,0.5816586556801709,0.34142061493858245,0.07692072938124667
6912_7168_4608_4864,MSAVI,65535,31535,18678.0,50213.0,15322.0,bad,0.48119325551232167,0.28500801098649575,0.23379873350118258
6912_7168_4864_5120,MSAVI,65535,29139,23811.0,52950.0,12585.0,bad,0.444632639047837,0.3633325703822385,0.19203479056992448
6912_7168_5120_5376,MSAVI,65535,29309,28772.0,58081.0,7454.0,bad,0.44722667277027545,0.43903257801174944,0.11374074921797513
6912_7168_5376_5632,MSAVI,65535,30899,25151.0,56050.0,9485.0,bad,0.4714885175860227,0.38377965972381173,0.14473182269016557
6912_7168_5632_5888,MSAVI,65535,29758,22035.0,51793.0,13742.0,bad,0.4540779736018921,0.3362325474937057,0.20968947890440223
6912_7168_5888_6144,MSAVI,65535,38377,19671.0,58048.0,7487.0,bad,0.5855954833295186,0.3001602197299153,0.1142442969405661
6912_7168_6144_6400,MSAVI,65535,32882,24129.0,57011.0,8524.0,bad,0.5017471580071717,0.368184939345388,0.1300679026474403
6912_7168_6400_6656,MSAVI,65535,38516,18464.0,56980.0,8555.0,bad,0.5877164873731594,0.28174258030060273,0.1305409323262379
6912_7168_6656_6912,MSAVI,65534,53576,10687.0,64263.0,1271.0,bad,0.8175298318430128,0.163075655384991,0.019394512771996216
6912_7168_6912_7168,MSAVI,65535,28476,26494.0,54970.0,10565.0,bad,0.4345159075303273,0.404272526131075,0.1612115663385977
6912_7168_7168_7424,MSAVI,65535,29905,22339.0,52244.0,13291.0,bad,0.4563210498207065,0.3408712901503014,0.20280766002899214
6912_7168_7424_7680,MSAVI,65535,26923,6811.0,33734.0,31801.0,bad,0.41081864652475775,0.10392919813839933,0.4852521553368429
6912_7168_7680_7936,MSAVI,65535,26149,6029.0,32178.0,33357.0,bad,0.39900816357671476,0.09199664301518273,0.5089951934081025
6912_7168_7936_8192,MSAVI,65535,29510,20995.0,50505.0,15030.0,bad,0.4502937361715114,0.3203631647211414,0.2293430991073472
6912_7168_8192_8448,MSAVI,65535,26355,26630.0,52985.0,12550.0,bad,0.4021515220874342,0.4063477531090257,0.1915007248035401
6912_7168_8448_8704,MSAVI,65535,34883,14285.0,49168.0,16367.0,bad,0.5322804608224613,0.2179751277943084,0.24974441138323034
6912_7168_8704_8960,MSAVI,65535,30515,27349.0,57864.0,7671.0,bad,0.4656290531776913,0.41731898985275045,0.11705195696955825
6912_7168_8960_9216,MSAVI,65535,23119,3339.0,26458.0,39077.0,bad,0.3527733272297246,0.05094987411306935,0.5962767986572061
6912_7168_9216_9472,MSAVI,65535,30181,27932.0,58113.0,7422.0,bad,0.4605325398641947,0.42621499961852444,0.11325246051728084
6912_7168_9472_9728,MSAVI,65535,30491,26438.0,56929.0,8606.0,bad,0.4652628366521706,0.40341802090486,0.1313191424429694
6912_7168_9728_9984,MSAVI,65535,23919,34505.0,58424.0,7111.0,bad,0.3649805447470817,0.52651255054551,0.10850690470740826
6912_7168_9984_10240,MSAVI,65535,19122,6192.0,25314.0,40221.0,bad,0.291783016708629,0.09448386358434424,0.6137331197070268
6912_7168_10240_10496,MSAVI,65534,20867,2432.0,23299.0,42235.0,bad,0.3184148686178167,0.037110507522812586,0.6444746238593707
6912_7168_10496_10752,MSAVI,65535,20612,4095.0,24707.0,40828.0,bad,0.31451895933470664,0.06248569466697185,0.6229953459983215
6912_7168_10752_11008,MSAVI,65535,24601,35313.0,59914.0,5621.0,bad,0.37538719768062867,0.5388418402380407,0.08577096208133059
6912_7168_11008_11264,MSAVI,65535,12314,5556.0,17870.0,47665.0,bad,0.18789959563591974,0.08477912565804532,0.7273212787060349
6912_7168_11264_11520,MSAVI,65535,16312,198.0,16510.0,49025.0,bad,0.24890516517891204,0.0030212863355458916,0.7480735484855421
6912_7168_11520_11776,MSAVI,65535,13609,3179.0,16788.0,48747.0,bad,0.20766002899214162,0.048508430609597926,0.7438315403982605
7168_7424_256_512,MSAVI,65535,34449,19096.0,53545.0,11990.0,bad,0.525658045319295,0.2913862821393149,0.18295567254139009
7168_7424_512_768,MSAVI,65535,31590,22014.0,53604.0,11931.0,bad,0.48203250171663997,0.335912108033875,0.182055390249485
7168_7424_768_1024,MSAVI,65535,34999,17029.0,52028.0,13507.0,bad,0.534050507362478,0.2598458838788434,0.20610360875867856
7168_7424_1024_1280,MSAVI,65535,34436,18209.0,52645.0,12890.0,bad,0.525459678034638,0.27785152971694516,0.19668879224841687
7168_7424_1280_1536,MSAVI,65535,35220,13170.0,48390.0,17145.0,bad,0.537422751201648,0.20096131837949188,0.26161593041886017
7168_7424_1536_1792,MSAVI,65535,34234,19094.0,53328.0,12207.0,bad,0.5223773556115053,0.2913557640955215,0.18626688029297322
7168_7424_1792_2048,MSAVI,65535,27677,29496.0,57173.0,8362.0,bad,0.42232394903486686,0.45008010986495767,0.12759594110017547
7168_7424_2048_2304,MSAVI,65535,31190,26969.0,58159.0,7376.0,bad,0.47592889295796137,0.4115205615320058,0.11255054551003281
7168_7424_2304_2560,MSAVI,65535,28210,30805.0,59015.0,6520.0,bad,0.4304570077058061,0.47005416952773327,0.09948882276646066
7168_7424_2560_2816,MSAVI,65535,29239,32204.0,61443.0,4092.0,bad,0.4461585412375067,0.49140154116121154,0.06243991760128176
7168_7424_2816_3072,MSAVI,65535,33037,26734.0,59771.0,5764.0,bad,0.5041123064011597,0.40793469138628213,0.08795300221255818
7168_7424_3072_3328,MSAVI,65535,32160,23338.0,55498.0,10037.0,bad,0.4907301441977569,0.3561150530251011,0.153154802777142
7168_7424_3328_3584,MSAVI,65535,34231,19853.0,54084.0,11451.0,bad,0.5223315785458152,0.30293736171511404,0.17473105973907072
7168_7424_3584_3840,MSAVI,65535,36345,23161.0,59506.0,6029.0,bad,0.5545891508354315,0.35341420614938585,0.09199664301518273
7168_7424_3840_4096,MSAVI,65535,34536,21191.0,55727.0,9808.0,bad,0.5269855802243076,0.3233539330128939,0.1496604867627985
7168_7424_4096_4352,MSAVI,65535,37054,16356.0,53410.0,12125.0,bad,0.5654077973601892,0.24957656214236668,0.18501564049744412
7168_7424_4352_4608,MSAVI,65535,32091,26578.0,58669.0,6866.0,bad,0.48967727168688485,0.4055542839703975,0.10476844434271763
7168_7424_4608_4864,MSAVI,65535,32368,17778.0,50146.0,15389.0,bad,0.4939040207522698,0.27127489127946897,0.23482108796826123
7168_7424_4864_5120,MSAVI,65533,36210,11245.0,47455.0,18078.0,bad,0.5525460455037919,0.171592937909145,0.275861016587063
7168_7424_5120_5376,MSAVI,65535,29223,25289.0,54512.0,11023.0,bad,0.44591439688715956,0.3858854047455558,0.16820019836728467
7168_7424_5376_5632,MSAVI,65535,29481,5693.0,35174.0,30361.0,bad,0.4498512245365072,0.08686961165789273,0.4632791638056001
7168_7424_5632_5888,MSAVI,65534,32098,9755.0,41853.0,23681.0,bad,0.48979155858027895,0.1488540299691763,0.36135441145054475
7168_7424_5888_6144,MSAVI,65535,33369,14296.0,47665.0,17870.0,bad,0.5091783016708629,0.21814297703517205,0.27267872129396503
7168_7424_6144_6400,MSAVI,65535,33706,17486.0,51192.0,14343.0,bad,0.5143205920500495,0.2668192568856336,0.21886015106431678
7168_7424_6400_6656,MSAVI,65535,31852,31361.0,63213.0,2322.0,bad,0.4860303654535744,0.4785381857022965,0.03543144884412909
7168_7424_6656_6912,MSAVI,65535,41007,21554.0,62561.0,2974.0,bad,0.6257267109178302,0.32889295796139467,0.04538033112077516
7168_7424_6912_7168,MSAVI,65535,27801,3233.0,31034.0,34501.0,bad,0.4242160677500572,0.04933241779201953,0.5264515144579233
7168_7424_7168_7424,MSAVI,65535,34685,17382.0,52067.0,13468.0,bad,0.5292591744869154,0.2652323186083772,0.2055085069047074
7168_7424_7424_7680,MSAVI,65535,26528,26421.0,52949.0,12586.0,bad,0.4047913328755627,0.40315861753261617,0.19205004959182118
7168_7424_7680_7936,MSAVI,65535,26382,4315.0,30697.0,34838.0,bad,0.402563515678645,0.06584267948424506,0.5315938048371099
7168_7424_7936_8192,MSAVI,65535,29831,27738.0,57569.0,7966.0,bad,0.45519188220035095,0.42325474937056534,0.1215533684290837
7168_7424_8192_8448,MSAVI,65534,28342,26173.0,54515.0,11019.0,bad,0.4324777977843562,0.39938047425763723,0.16814172795800653
7168_7424_8448_8704,MSAVI,65535,30031,27249.0,57280.0,8255.0,bad,0.4582436865796902,0.4157930876630808,0.12596322575722896
7168_7424_8704_8960,MSAVI,65535,24135,30804.0,54939.0,10596.0,bad,0.36827649347676816,0.47003891050583657,0.1616845960173953
7168_7424_8960_9216,MSAVI,65535,18639,5147.0,23786.0,41749.0,bad,0.2844129091325246,0.07853818570229648,0.6370489051651789
7168_7424_9216_9472,MSAVI,65535,30143,26798.0,56941.0,8594.0,bad,0.4599526970321202,0.4089112687876707,0.13113603418020905
7168_7424_9472_9728,MSAVI,65535,40142,14792.0,54934.0,10601.0,bad,0.6125276569771878,0.22571145189593347,0.16176089112687878
7168_7424_9728_9984,MSAVI,65535,32854,22296.0,55150.0,10385.0,bad,0.5013199053940642,0.34021515220874343,0.15846494239719233
7168_7424_9984_10240,MSAVI,65535,27262,26981.0,54243.0,11292.0,bad,0.41599145494773787,0.41170366979476614,0.172304875257496
7168_7424_10240_10496,MSAVI,65535,25703,1505.0,27208.0,38327.0,bad,0.3922026398107881,0.022964827954528116,0.5848325322346838
7168_7424_10496_10752,MSAVI,65534,18755,4229.0,22984.0,42550.0,bad,0.2861873226111637,0.06453138828699606,0.6492812891018402
7168_7424_10752_11008,MSAVI,65535,11899,6294.0,18193.0,47342.0,bad,0.18156710154879072,0.09604028381780728,0.722392614633402
7168_7424_11008_11264,MSAVI,65535,10751,4257.0,15008.0,50527.0,bad,0.16404974441138323,0.06495765621423667,0.7709925993743801
7168_7424_11264_11520,MSAVI,65535,17682,42.0,17724.0,47811.0,bad,0.2698100251773861,0.0006408789196612497,0.7295490959029526
7168_7424_11520_11776,MSAVI,65535,20410,1594.0,22004.0,43531.0,bad,0.31143663691157397,0.024322880903334097,0.6642404821850919
7424_7680_256_512,MSAVI,65534,32172,25264.0,57436.0,8098.0,bad,0.4909207434308908,0.3855098117007965,0.12356944486831263
7424_7680_512_768,MSAVI,65534,34785,16324.0,51109.0,14425.0,bad,0.5307931760612812,0.24909207434308908,0.22011474959562974
7424_7680_768_1024,MSAVI,65535,36268,13978.0,50246.0,15289.0,bad,0.5534142061493859,0.21329060807202257,0.2332951857785916
7424_7680_1024_1280,MSAVI,65535,36478,16017.0,52495.0,13040.0,bad,0.5566186007476921,0.24440375371938658,0.19897764553292133
7424_7680_1280_1536,MSAVI,65535,35871,11944.0,47815.0,17720.0,bad,0.5473563744563974,0.18225375753414205,0.2703898680094606
7424_7680_1536_1792,MSAVI,65534,32894,20685.0,53579.0,11955.0,bad,0.5019379253517258,0.315637684255501,0.18242439039277322
7424_7680_1792_2048,MSAVI,65534,30940,26921.0,57861.0,7673.0,bad,0.4721213415936766,0.4107943968016602,0.11708426160466323
7424_7680_2048_2304,MSAVI,65535,28639,29121.0,57760.0,7775.0,bad,0.4370031280994888,0.4443579766536965,0.11863889524681467
7424_7680_2304_2560,MSAVI,65535,30922,21016.0,51938.0,13597.0,bad,0.47183947508964674,0.320683604180972,0.20747692072938126
7424_7680_2560_2816,MSAVI,65535,34319,24502.0,58821.0,6714.0,bad,0.5236743724727245,0.37387655451285573,0.10244907301441977
7424_7680_2816_3072,MSAVI,65535,31998,20116.0,52114.0,13421.0,bad,0.4882581826504921,0.30695048447394524,0.20479133287556267
7424_7680_3072_3328,MSAVI,65535,28840,25810.0,54650.0,10885.0,bad,0.4400701915007248,0.39383535515373463,0.16609445334554054
7424_7680_3328_3584,MSAVI,65535,28830,745.0,29575.0,35960.0,bad,0.43991760128175783,0.011367971313038834,0.5487144274052034
7424_7680_3584_3840,MSAVI,65535,29368,773.0,30141.0,35394.0,bad,0.44812695506218053,0.011795223926146334,0.5400778210116731
7424_7680_3840_4096,MSAVI,65535,31478,1943.0,33421.0,32114.0,bad,0.48032349126421,0.029648279545281146,0.49002822919050887
7424_7680_4096_4352,MSAVI,65535,34004,24279.0,58283.0,7252.0,bad,0.5188677805752652,0.37047379262989244,0.11065842679484245
7424_7680_4352_4608,MSAVI,65535,31196,22621.0,53817.0,11718.0,bad,0.47602044708934155,0.34517433432516975,0.17880521858548867
7424_7680_4608_4864,MSAVI,65535,39560,20769.0,60329.0,5206.0,bad,0.6036469062333104,0.31691462577248797,0.07943846799420157
7424_7680_5120_5376,MSAVI,65535,29149,17716.0,46865.0,18670.0,bad,0.44478522926680397,0.2703288319218738,0.2848859388113222
7424_7680_5376_5632,MSAVI,65535,27088,7943.0,35031.0,30504.0,bad,0.41333638513771265,0.12120241092545968,0.46546120393682766
7424_7680_5632_5888,MSAVI,65535,40228,10817.0,51045.0,14490.0,bad,0.6138399328603037,0.1650568398565652,0.22110322728313114
7424_7680_5888_6144,MSAVI,65535,37518,20776.0,58294.0,7241.0,bad,0.5724879835202563,0.31702143892576484,0.11049057755397879
7424_7680_6144_6400,MSAVI,65535,36419,18128.0,54547.0,10988.0,bad,0.555718318455787,0.27661554894331275,0.16766613260090027
7424_7680_6400_6656,MSAVI,65535,42052,22619.0,64671.0,864.0,bad,0.641672388799878,0.34514381628137636,0.013183794918745708
7424_7680_6656_6912,MSAVI,65535,28485,26669.0,55154.0,10381.0,bad,0.4346532387273976,0.40694285496299687,0.15840390630960555
7424_7680_6912_7168,MSAVI,65535,37720,12697.0,50417.0,15118.0,bad,0.575570305943389,0.19374380102235447,0.23068589303425652
7424_7680_7168_7424,MSAVI,65534,30265,22470.0,52735.0,12799.0,bad,0.4618213446455275,0.3428754539628285,0.19530320139164403
7424_7680_7424_7680,MSAVI,65534,31537,15569.0,47106.0,18428.0,bad,0.4812311166722617,0.23757133701590014,0.28119754631183813
7424_7680_7680_7936,MSAVI,65535,28807,21294.0,50101.0,15434.0,bad,0.4395666437781338,0.3249256122682536,0.23550774395361257
7424_7680_7936_8192,MSAVI,65534,26689,5121.0,31810.0,33724.0,bad,0.40725424970244456,0.07814264351329081,0.5146031067842647
7424_7680_8192_8448,MSAVI,65535,27210,27166.0,54376.0,11159.0,bad,0.41519798580910966,0.414526588845655,0.17027542534523538
7424_7680_8448_8704,MSAVI,65535,34350,13137.0,47487.0,18048.0,bad,0.5241474021515221,0.2004577706569009,0.27539482719157704
7424_7680_8704_8960,MSAVI,65535,31124,22063.0,53187.0,12348.0,bad,0.4749217975127794,0.3366598001068132,0.1884184023804074
7424_7680_8960_9216,MSAVI,65535,28158,26856.0,55014.0,10521.0,bad,0.4296635385671778,0.4097962920576791,0.16054016937514307
7424_7680_9216_9472,MSAVI,65535,34990,12963.0,47953.0,17582.0,bad,0.5339131761654078,0.1978027008468757,0.2682841229877165
7424_7680_9472_9728,MSAVI,65535,34171,16827.0,50998.0,14537.0,bad,0.5214160372320135,0.25676356145571066,0.22182040131227587
7424_7680_9728_9984,MSAVI,65535,28249,25041.0,53290.0,12245.0,bad,0.43105210955977724,0.38210116731517507,0.1868467231250477
7424_7680_9984_10240,MSAVI,65535,25945,30826.0,56771.0,8764.0,bad,0.39589532310978864,0.4703746089875639,0.13373006790264744
7424_7680_10240_10496,MSAVI,65535,22405,36638.0,59043.0,6492.0,bad,0.34187838559548334,0.5590600442511635,0.09906157015335317
7424_7680_10496_10752,MSAVI,65535,21323,2828.0,24151.0,41384.0,bad,0.3253681239032578,0.04315251392385748,0.6314793621728847
7424_7680_10752_11008,MSAVI,65535,16089,4990.0,21079.0,44456.0,bad,0.24550240329594872,0.07614251926451514,0.6783550774395362
7424_7680_11008_11264,MSAVI,65535,20743,2784.0,23527.0,42008.0,bad,0.31651789120317386,0.04248111696040284,0.6410009918364233
7424_7680_11264_11520,MSAVI,65535,16278,3233.0,19511.0,46024.0,bad,0.24838635843442436,0.04933241779201953,0.7022812237735561
7424_7680_11520_11776,MSAVI,65535,19302,3091.0,22393.0,43142.0,bad,0.29452964065003434,0.04716563668268864,0.658304722667277
7680_7936_256_512,MSAVI,65535,40409,13677.0,54086.0,11449.0,bad,0.6166018158236057,0.20869764248111697,0.17470054169527732
7680_7936_512_768,MSAVI,65535,39673,12821.0,52494.0,13041.0,bad,0.6053711757076371,0.19563591973754482,0.19899290455481802
7680_7936_768_1024,MSAVI,65535,38137,11258.0,49395.0,16140.0,bad,0.5819333180743115,0.17178606851300832,0.24628061341268026
7680_7936_1024_1280,MSAVI,65535,35905,16903.0,52808.0,12727.0,bad,0.5478751812008851,0.25792324711985964,0.19420157167925536
7680_7936_1280_1536,MSAVI,65535,32563,23309.0,55872.0,9663.0,bad,0.4968795300221256,0.3556725413900969,0.14744792858777753
7680_7936_1536_1792,MSAVI,65535,37733,10277.0,48010.0,17525.0,bad,0.575768673228046,0.15681696803234912,0.2674143587396048
7680_7936_1792_2048,MSAVI,65535,34723,22643.0,57366.0,8169.0,bad,0.5298390173189899,0.34551003280689707,0.12465094987411307
7680_7936_2048_2304,MSAVI,65535,30702,30309.0,61011.0,4524.0,bad,0.46848249027237354,0.46248569466697187,0.06903181506065462
7680_7936_2304_2560,MSAVI,65535,32119,26496.0,58615.0,6920.0,bad,0.49010452429999235,0.4043030441748684,0.10559243152513924
7680_7936_2560_2816,MSAVI,65535,31710,23471.0,55181.0,10354.0,bad,0.48386358434424354,0.3581445029373617,0.15799191271839474
7680_7936_2816_3072,MSAVI,65535,32659,23135.0,55794.0,9741.0,bad,0.49834439612420844,0.35301747158007174,0.14863813229571984
7680_7936_3072_3328,MSAVI,65535,29965,25197.0,55162.0,10373.0,bad,0.45723659113450826,0.38448157473105976,0.15828183413443198
7680_7936_3328_3584,MSAVI,65535,30505,2013.0,32518.0,33017.0,bad,0.46547646295872436,0.030716411078049895,0.5038071259632257
7680_7936_3584_3840,MSAVI,65535,31712,447.0,32159.0,33376.0,bad,0.48389410238803693,0.006820782787823301,0.5092851148241397
7680_7936_3840_4096,MSAVI,65535,30553,947.0,31500.0,34035.0,bad,0.4662088960097658,0.014450293736171512,0.5193408102540628
7680_7936_4096_4352,MSAVI,65535,33878,24442.0,58320.0,7215.0,bad,0.5169451438162814,0.37296101319905395,0.11009384298466468
7680_7936_4352_4608,MSAVI,65535,31415,28754.0,60169.0,5366.0,bad,0.4793621728847181,0.4387579156176089,0.081879911497673
7680_7936_4608_4864,MSAVI,65535,25877,3998.0,29875.0,35660.0,bad,0.3948577096208133,0.06100556954299229,0.5441367208361944
7680_7936_4864_5120,MSAVI,65535,34490,13514.0,48004.0,17531.0,bad,0.5262836652170596,0.20621042191195543,0.26750591287098496
7680_7936_5120_5376,MSAVI,65535,35947,15818.0,51765.0,13770.0,bad,0.5485160601205463,0.241367208361944,0.21011673151750973
7680_7936_5632_5888,MSAVI,65535,29416,24676.0,54092.0,11443.0,bad,0.44885938811322196,0.3765316243228809,0.17460898756389714
7680_7936_5888_6144,MSAVI,65535,36720,8936.0,45656.0,19879.0,bad,0.5603112840466926,0.1363546196688792,0.30333409628442815
7680_7936_6144_6400,MSAVI,65535,31570,23755.0,55325.0,10210.0,bad,0.48172732127870604,0.3624780651560235,0.15579461356527047
7680_7936_6400_6656,MSAVI,65535,49024,14607.0,63631.0,1904.0,bad,0.7480582894636454,0.22288853284504465,0.029053177691309988
7680_7936_6656_6912,MSAVI,65534,33000,16719.0,49719.0,15815.0,bad,0.5035554063539537,0.25511947996459855,0.2413251136814478
7680_7936_6912_7168,MSAVI,65535,30635,18350.0,48985.0,16550.0,bad,0.4674601358052949,0.28000305180437934,0.25253681239032577
7680_7936_7168_7424,MSAVI,65535,31366,18773.0,50139.0,15396.0,bad,0.47861448081178,0.2864576180666819,0.2349279011215381
7680_7936_7424_7680,MSAVI,65535,28857,26202.0,55059.0,10476.0,bad,0.44032959487296863,0.39981689173723967,0.1598535133897917
7680_7936_7680_7936,MSAVI,65535,31381,19664.0,51045.0,14490.0,bad,0.47884336614023043,0.3000534065766384,0.22110322728313114
7680_7936_7936_8192,MSAVI,65535,28572,28773.0,57345.0,8190.0,bad,0.43598077363241017,0.43904783703364614,0.1249713893339437
7680_7936_8192_8448,MSAVI,65535,28698,24069.0,52767.0,12768.0,bad,0.4379034103913939,0.3672693980315862,0.19482719157701991
7680_7936_8448_8704,MSAVI,65535,29444,29111.0,58555.0,6980.0,bad,0.44928664072632946,0.4442053864347295,0.10650797283894102
7680_7936_8704_8960,MSAVI,65535,26028,4355.0,30383.0,35152.0,bad,0.39716182192721444,0.06645304036011292,0.5363851377126726
7680_7936_8960_9216,MSAVI,65535,33099,16868.0,49967.0,15568.0,bad,0.5050583657587548,0.2573891813534752,0.23755245288776988
7680_7936_9216_9472,MSAVI,65535,34638,15495.0,50133.0,15402.0,bad,0.5285420004577707,0.23643854428931105,0.23501945525291829
7680_7936_9472_9728,MSAVI,65535,32631,22904.0,55535.0,10000.0,bad,0.49791714351110095,0.3494926375219348,0.15259021896696423
7680_7936_9728_9984,MSAVI,65535,23049,34783.0,57832.0,7703.0,bad,0.35170519569695585,0.5307545586327916,0.11754024567025254
7680_7936_9984_10240,MSAVI,65535,20436,1518.0,21954.0,43581.0,bad,0.3118333714808881,0.02316319523918517,0.6650034332799267
7680_7936_10240_10496,MSAVI,65535,26179,27769.0,53948.0,11587.0,bad,0.39946593423361565,0.42372777904936293,0.17680628671702145
7680_7936_10496_10752,MSAVI,65535,21897,3126.0,25023.0,40512.0,bad,0.3341268024719615,0.04769970244907301,0.6181734950789655
7680_7936_10752_11008,MSAVI,65535,20595,4669.0,25264.0,40271.0,bad,0.3142595559624628,0.07124437323567559,0.6144960708018616
7680_7936_11008_11264,MSAVI,65535,20224,3904.0,24128.0,41407.0,bad,0.30859845883878845,0.059571221484702834,0.6318303196765087
7680_7936_11264_11520,MSAVI,65535,17217,4732.0,21949.0,43586.0,bad,0.2627145799954223,0.07220569161516746,0.6650797283894102
7680_7936_11520_11776,MSAVI,65535,16674,0.0,16674.0,48861.0,bad,0.2544289311055161,0.0,0.7455710688944839
7936_8192_256_512,MSAVI,65535,38260,9220.0,47480.0,18055.0,bad,0.5838101777676051,0.140688181887541,0.2755016403448539
7936_8192_512_768,MSAVI,65535,42582,9091.0,51673.0,13862.0,bad,0.649759670405127,0.13871976806286718,0.2115205615320058
7936_8192_768_1024,MSAVI,65535,36780,14572.0,51352.0,14183.0,bad,0.5612268253604944,0.22235446707866025,0.21641870756084536
7936_8192_1024_1280,MSAVI,65535,38494,10795.0,49289.0,16246.0,bad,0.5873807888914321,0.16472114137483787,0.24789806973373008
7936_8192_1280_1536,MSAVI,65535,43207,14847.0,58054.0,7481.0,bad,0.6592965590905623,0.22655069810025177,0.11415274280918593
7936_8192_1536_1792,MSAVI,65535,37640,14506.0,52146.0,13389.0,bad,0.5743495841916533,0.22134737163347828,0.2043030441748684
7936_8192_1792_2048,MSAVI,65535,31358,1160.0,32518.0,33017.0,bad,0.4784924086366064,0.01770046540016785,0.5038071259632257
7936_8192_2048_2304,MSAVI,65535,30306,27847.0,58153.0,7382.0,bad,0.4624399176012818,0.42491798275730525,0.11264209964141299
7936_8192_2304_2560,MSAVI,65534,33634,20052.0,53686.0,11848.0,bad,0.5132297738578447,0.30597857600634787,0.18079165013580736
7936_8192_2560_2816,MSAVI,65535,37442,17277.0,54719.0,10816.0,bad,0.5713282978561074,0.2636301213092241,0.1650415808346685
7936_8192_2816_3072,MSAVI,65535,32060,24545.0,56605.0,8930.0,bad,0.48920424200808726,0.3745326924544137,0.13626306553749903
7936_8192_3072_3328,MSAVI,65535,31429,23182.0,54611.0,10924.0,bad,0.47957579919127186,0.35373464560921647,0.1666895551995117
7936_8192_3328_3584,MSAVI,65535,33008,3360.0,36368.0,29167.0,bad,0.5036697947661555,0.051270313572899975,0.4450598916609445
7936_8192_3584_3840,MSAVI,65535,27774,874.0,28648.0,36887.0,bad,0.4238040741588464,0.013336385137712672,0.5628595407034409
7936_8192_3840_4096,MSAVI,65535,32836,23350.0,56186.0,9349.0,bad,0.5010452429999237,0.35629816128786146,0.14265659571221484
